date,enjincoin
2019-04-25 00:00:00.000,0.1590377082520447
2019-04-26 00:00:00.000,0.15241794009633067
2019-04-27 00:00:00.000,0.15409277220566903
2019-04-28 00:00:00.000,0.15647871554293283
2019-04-29 00:00:00.000,0.15397494150110508
2019-04-30 00:00:00.000,0.14500791787265685
2019-05-01 00:00:00.000,0.14829579250921038
2019-05-02 00:00:00.000,0.14645542432678557
2019-05-03 00:00:00.000,0.1489102861041746
2019-05-04 00:00:00.000,0.14695418214329625
2019-05-05 00:00:00.000,0.14103733108170705
2019-05-06 00:00:00.000,0.14463253982371738
2019-05-07 00:00:00.000,0.14288282777766964
2019-05-08 00:00:00.000,0.1359863137325664
2019-05-09 00:00:00.000,0.13250927067100154
2019-05-10 00:00:00.000,0.11930476924720482
2019-05-11 00:00:00.000,0.13671257858376173
2019-05-12 00:00:00.000,0.14605625372521305
2019-05-13 00:00:00.000,0.13526895700945057
2019-05-14 00:00:00.000,0.1342885728494107
2019-05-15 00:00:00.000,0.1415080057296188
2019-05-16 00:00:00.000,0.152270769857506
2019-05-17 00:00:00.000,0.14864660551953446
2019-05-18 00:00:00.000,0.15379235251629195
2019-05-19 00:00:00.000,0.1470839230393177
2019-05-20 00:00:00.000,0.152011069871266
2019-05-21 00:00:00.000,0.154009725504424
2019-05-22 00:00:00.000,0.16732324429524253
2019-05-23 00:00:00.000,0.15457978312640125
2019-05-24 00:00:00.000,0.16540313661159128
2019-05-25 00:00:00.000,0.15971131484683376
2019-05-26 00:00:00.000,0.1655605712830312
2019-05-27 00:00:00.000,0.16005907623584734
2019-05-28 00:00:00.000,0.16145870102736912
2019-05-29 00:00:00.000,0.16589795760652976
2019-05-30 00:00:00.000,0.1642355114169139
2019-05-31 00:00:00.000,0.151031140552846
2019-06-01 00:00:00.000,0.1566568698348882
2019-06-02 00:00:00.000,0.1527169995229952
2019-06-03 00:00:00.000,0.1685157774075599
2019-06-04 00:00:00.000,0.15301019646492098
2019-06-05 00:00:00.000,0.1422276953945224
2019-06-06 00:00:00.000,0.14758629477645968
2019-06-07 00:00:00.000,0.150284877869564
2019-06-08 00:00:00.000,0.15475758811074336
2019-06-09 00:00:00.000,0.15520960720613344
2019-06-10 00:00:00.000,0.1468160149012239
2019-06-11 00:00:00.000,0.15163646836730568
2019-06-12 00:00:00.000,0.15924163851382933
2019-06-13 00:00:00.000,0.15595799356343273
2019-06-14 00:00:00.000,0.14944156639068173
